window_id,lambda_center_um,lambda_start_um,lambda_end_um,num_points,E_L2,dominant_pc,dominant_sign,dominance_index,opposition_fraction,V_PC1,V_PC2,V_PC3,V_PC4,V_PC5,V_PC6,V_PC7,V_PC8,V_PC9
65,9.250000000000005,9.000000000000005,9.500000000000005,59,0.11870930296723457,PC1,1,0.37883641447540817,0.375,0.09011967234489708,0.056536197233128596,-0.047617211741182705,-0.01467611448156681,0.008933477200470889,0.014097580703534772,-0.001231125129709337,0.0020004918740015847,0.002673583016145146
66,9.350000000000005,9.100000000000005,9.600000000000005,57,0.11270377849648065,PC1,1,0.37615324689702895,0.2857142857142857,0.0846582901218109,0.054371007259524096,-0.04615812351635501,-0.014737458459377387,0.0076303060177237035,0.012763947677952095,-0.0006953254546545304,0.0012107347456197647,0.00283810427312593
67,9.450000000000006,9.200000000000006,9.700000000000006,56,0.11163050922535658,PC1,1,0.3772813356724686,0.2857142857142857,0.08391096354514281,0.05372660573667348,-0.04579538891269505,-0.014712217473020043,0.007430524676216681,0.012464600536839312,-0.0005237537659667649,0.0009587543650633392,0.0028867183390514487
68,9.550000000000006,9.300000000000006,9.800000000000006,55,0.11300957490079237,PC1,1,0.37785571820062663,0.2857142857142857,0.08511482828074311,0.054201893000698886,-0.04625177160443297,-0.014773537395810731,0.0077730194382446,0.012701421954789844,-0.0005418144685725987,0.0010386506805123024,0.002860546868820868
69,9.650000000000006,9.400000000000006,9.900000000000006,53,0.11310891649095724,PC1,1,0.3737626238254924,0.3333333333333333,0.08421525743867886,0.05509282803070211,-0.04706033301918922,-0.01541069082929621,0.007344917623194247,0.012279173125616464,-0.0002528405008998986,0.000703691528161922,0.0029577610680463825
70,9.750000000000007,9.500000000000007,10.000000000000007,53,0.1255286770259453,PC1,1,0.3642649067087707,0.3333333333333333,0.09148326167701804,0.06306639447621144,-0.05333265790370741,-0.017894223913265637,0.007561783484828709,0.013322337532834046,-0.00034314325372795723,0.000854262885610347,0.003286802226594983
71,9.850000000000007,9.600000000000007,10.100000000000007,51,0.13186656814778666,PC1,1,0.3564770927809188,0.2857142857142857,0.09432797856484734,0.0678330137529105,-0.05703021533368458,-0.01951686675428909,0.007386802061621413,0.01374900950838779,-0.00039130573817166094,0.0009587409683745864,0.003417680448262107
72,9.950000000000006,9.700000000000006,10.200000000000006,50,0.1422531474566411,PC1,1,0.34857928004674305,0.2857142857142857,0.09975065802216787,0.07490181423958012,-0.06260367265719809,-0.021823616652816846,0.007272701250405624,0.014564375826878176,-0.00047258756608105904,0.001090876261935634,0.0036831723249722134
73,10.050000000000006,9.800000000000006,10.300000000000006,50,0.1553313199331644,PC1,1,0.3480590014700245,0.2857142857142857,0.10876046819770377,0.08215452376784903,-0.06820216768344038,-0.023809130961533163,0.007860436793137948,0.01585100246640959,-0.0005448380587796412,0.001259877715442431,0.004034656623867734
74,10.150000000000006,9.900000000000006,10.400000000000006,49,0.16307466797492856,PC1,1,0.3419643653502967,0.2857142857142857,0.11219853140684921,0.08784034538868588,-0.07268185040898767,-0.025875692752375137,0.007350733942113144,0.016197306692541012,-0.0004756229298662248,0.001146193273476457,0.004333790859572307
