lambda_um,PC1_sens,PC2_sens,PC3_sens,PC4_sens,PC5_sens,PC6_sens,PC7_sens,PC8_sens,PC9_sens
2.663115846,0.0011848955,-0.0001249965,5.2249999999999996e-05,6.35e-05,4.01e-05,7.740000000000001e-05,-5.4949999999999994e-05,6.429999999999999e-05,-1.31e-05
2.663825253,0.0011915925,-0.0001240845,5.1149999999999996e-05,6.255e-05,4.0499999999999995e-05,7.7e-05,-5.4850000000000005e-05,6.500000000000001e-05,-1.38e-05
2.664535039,0.0011980005,-0.0001233845,5.015e-05,6.16e-05,4.0950000000000006e-05,7.664999999999999e-05,-5.465e-05,6.57e-05,-1.4550000000000001e-05
2.665245203,0.001203838,-0.000123037,4.965e-05,6.11e-05,4.13e-05,7.649999999999999e-05,-5.465e-05,6.620000000000001e-05,-1.49e-05
2.665955745,0.0012062215000000001,-0.0001240975,5.04e-05,6.19e-05,4.12e-05,7.72e-05,-5.5e-05,6.62e-05,-1.4700000000000002e-05
2.666666667,0.0012108515,-0.000124242,5.025e-05,6.185e-05,4.1400000000000003e-05,7.730000000000001e-05,-5.515e-05,6.654999999999999e-05,-1.485e-05
2.667377967,0.0012151955,-0.0001244575,5.0350000000000004e-05,6.195e-05,4.1599999999999995e-05,7.745000000000001e-05,-5.525e-05,6.675e-05,-1.4950000000000001e-05
2.668089648,0.0012165840000000002,-0.0001257255,5.1450000000000004e-05,6.3e-05,4.15e-05,7.81e-05,-5.57e-05,6.665e-05,-1.4550000000000001e-05
2.668801708,0.001219796,-0.0001265705,5.185e-05,6.36e-05,4.16e-05,7.855000000000001e-05,-5.595e-05,6.665e-05,-1.4400000000000001e-05
2.669514148,0.0012250385,-0.00012650349999999999,5.1649999999999995e-05,6.335e-05,4.185e-05,7.86e-05,-5.5950000000000005e-05,6.715e-05,-1.465e-05
2.670226969,0.0012316075,-0.000125945,5.07e-05,6.255e-05,4.22e-05,7.83e-05,-5.5900000000000004e-05,6.775e-05,-1.53e-05
2.670940171,0.001236557,-0.000126088,5.075e-05,6.255e-05,4.24e-05,7.850000000000001e-05,-5.6049999999999994e-05,6.805e-05,-1.55e-05
2.671653754,0.001235126,-0.00012840250000000002,5.29e-05,6.465e-05,4.21e-05,7.98e-05,-5.68e-05,6.745e-05,-1.44e-05
2.672367718,0.001238107,-0.000129174,5.3349999999999996e-05,6.515e-05,4.21e-05,8.02e-05,-5.7050000000000004e-05,6.764999999999999e-05,-1.43e-05
2.673082064,0.0012449325,-0.0001288945,5.2799999999999996e-05,6.465e-05,4.2550000000000004e-05,8.005e-05,-5.7e-05,6.8e-05,-1.475e-05
2.673796791,0.001245596,-0.0001306445,5.4250000000000004e-05,6.615000000000001e-05,4.23e-05,8.099999999999999e-05,-5.755e-05,6.769999999999999e-05,-1.41e-05
2.674511902,0.0012508715,-0.00013022499999999998,5.355e-05,6.555e-05,4.2550000000000004e-05,8.080000000000001e-05,-5.7600000000000004e-05,6.83e-05,-1.4599999999999999e-05
2.675227394,0.00125649,-0.0001303645,5.345e-05,6.555e-05,4.29e-05,8.094999999999999e-05,-5.7600000000000004e-05,6.86e-05,-1.485e-05
2.67594327,0.00126294,-0.0001299455,5.2749999999999995e-05,6.485e-05,4.325e-05,8.08e-05,-5.7600000000000004e-05,6.925e-05,-1.54e-05
2.676659529,0.0012661725,-0.000130295,5.3e-05,6.510000000000001e-05,4.3249999999999994e-05,8.104999999999999e-05,-5.7749999999999994e-05,6.94e-05,-1.5450000000000003e-05
2.677376171,0.0012714935,-0.0001304345,5.2799999999999996e-05,6.49e-05,4.355e-05,8.115e-05,-5.7799999999999995e-05,6.979999999999999e-05,-1.555e-05
2.678093198,0.0012731825,-0.000131759,5.3899999999999996e-05,6.610000000000001e-05,4.35e-05,8.185000000000001e-05,-5.835e-05,6.97e-05,-1.5149999999999999e-05
2.678810608,0.001277309,-0.0001323155,5.415e-05,6.635e-05,4.355e-05,8.214999999999999e-05,-5.855e-05,6.989999999999999e-05,-1.52e-05
2.679528403,0.001284424,-0.00013147849999999998,5.305e-05,6.539999999999999e-05,4.405e-05,8.175000000000001e-05,-5.8349999999999995e-05,7.060000000000001e-05,-1.595e-05
2.680246583,0.0012847800000000001,-0.0001335655,5.49e-05,6.725000000000001e-05,4.38e-05,8.285000000000001e-05,-5.91e-05,7.015e-05,-1.505e-05
2.680965147,0.0012875694999999999,-0.0001352335,5.63e-05,6.850000000000001e-05,4.3849999999999995e-05,8.375e-05,-5.955e-05,6.984999999999999e-05,-1.45e-05
2.681684098,0.0012882695,-0.00013780299999999998,5.8399999999999997e-05,7.070000000000001e-05,4.36e-05,8.510000000000001e-05,-6.02e-05,6.91e-05,-1.33e-05
2.682403433,0.0012952225,-0.0001365475,5.695e-05,6.935e-05,4.4e-05,8.45e-05,-5.995e-05,7.005e-05,-1.43e-05
2.683123155,0.0013014735,-0.00013564099999999998,5.5900000000000004e-05,6.835000000000001e-05,4.43e-05,8.415e-05,-5.9850000000000005e-05,7.089999999999999e-05,-1.505e-05
2.683843264,0.0013056335,-0.0001361235,5.6149999999999996e-05,6.86e-05,4.455e-05,8.439999999999999e-05,-6.0049999999999996e-05,7.115e-05,-1.505e-05
2.684563758,0.0013087490000000001,-0.0001367445,5.645e-05,6.895e-05,4.45e-05,8.48e-05,-6.03e-05,7.125e-05,-1.505e-05
2.68528464,0.001311652,-0.0001382655,5.7799999999999995e-05,7.025e-05,4.46e-05,8.554999999999999e-05,-6.08e-05,7.11e-05,-1.45e-05
2.686005909,0.0013190565,-0.00013722099999999998,5.645e-05,6.905e-05,4.495e-05,8.510000000000001e-05,-6.0549999999999995e-05,7.195e-05,-1.54e-05
2.686727566,0.0013245125,-0.0001368015,5.575e-05,6.845000000000001e-05,4.525e-05,8.5e-05,-6.0599999999999996e-05,7.25e-05,-1.585e-05
2.68744961,0.001321932,-0.00014115850000000001,5.975e-05,7.235e-05,4.47e-05,8.725e-05,-6.175000000000001e-05,7.11e-05,-1.38e-05
2.688172043,0.001328417,-0.000140529,5.8899999999999995e-05,7.15e-05,4.515e-05,8.69e-05,-6.165000000000001e-05,7.175000000000001e-05,-1.4449999999999999e-05
2.688894864,0.0013355864999999999,-0.0001390705,5.7249999999999996e-05,6.994999999999999e-05,4.55e-05,8.630000000000001e-05,-6.14e-05,7.29e-05,-1.555e-05
2.689618074,0.0013353524999999999,-0.0001430045,6.065e-05,7.329999999999999e-05,4.52e-05,8.82e-05,-6.24e-05,7.15e-05,-1.38e-05
2.690341673,0.0013418875000000001,-0.000144171,6.12e-05,7.400000000000001e-05,4.5549999999999996e-05,8.869999999999999e-05,-6.255e-05,7.15e-05,-1.3599999999999999e-05
2.691065662,0.0013416489999999999,-0.0001439555,6.12e-05,7.400000000000001e-05,4.53e-05,8.879999999999999e-05,-6.290000000000001e-05,7.19e-05,-1.3749999999999999e-05
2.69179004,0.0013487245,-0.000142981,6.0049999999999996e-05,7.290000000000001e-05,4.575e-05,8.845000000000001e-05,-6.280000000000001e-05,7.280000000000001e-05,-1.46e-05
2.692514809,0.0013513095,-0.00014331750000000002,6.025e-05,7.31e-05,4.575e-05,8.869999999999999e-05,-6.305e-05,7.324999999999999e-05,-1.4700000000000002e-05
2.693239968,0.001363127,-0.00014124150000000002,5.7799999999999995e-05,7.084999999999999e-05,4.655e-05,8.769999999999999e-05,-6.245e-05,7.45e-05,-1.61e-05
2.693965517,0.0013700405,-0.00014027,5.6649999999999995e-05,6.975e-05,4.69e-05,8.730000000000001e-05,-6.225e-05,7.535e-05,-1.69e-05
2.694691458,0.001372332,-0.000141709,5.785e-05,7.094999999999999e-05,4.69e-05,8.8e-05,-6.280000000000001e-05,7.510000000000001e-05,-1.645e-05
2.69541779,0.001375928,-0.000142665,5.86e-05,7.16e-05,4.695e-05,8.855000000000001e-05,-6.309999999999999e-05,7.52e-05,-1.625e-05
2.696144513,0.001381171,-0.00014286350000000003,5.845e-05,7.16e-05,4.71e-05,8.874999999999999e-05,-6.324999999999999e-05,7.56e-05,-1.645e-05
2.696871629,0.0013809075,-0.00014622350000000002,6.135e-05,7.445e-05,4.68e-05,9.045e-05,-6.42e-05,7.46e-05,-1.5e-05
2.697599137,0.001386484,-0.000147038,6.170000000000001e-05,7.49e-05,4.705e-05,9.085000000000001e-05,-6.434999999999999e-05,7.465e-05,-1.5e-05
2.698327037,0.0013885515000000002,-0.00014792,6.25e-05,7.57e-05,4.7000000000000004e-05,9.14e-05,-6.48e-05,7.47e-05,-1.4700000000000002e-05
2.699055331,0.001396244,-0.000148595,6.25e-05,7.58e-05,4.75e-05,9.165e-05,-6.49e-05,7.49e-05,-1.48e-05
2.699784017,0.001399401,-0.00015139599999999999,6.475e-05,7.805e-05,4.74e-05,9.290000000000001e-05,-6.544999999999999e-05,7.395000000000001e-05,-1.365e-05
2.700513097,0.0014050215,-0.0001486405,6.23e-05,7.57e-05,4.7749999999999995e-05,9.195e-05,-6.52e-05,7.58e-05,-1.53e-05
2.701242572,0.001413582,-0.0001457505,5.9350000000000006e-05,7.29e-05,4.8299999999999995e-05,9.06e-05,-6.455e-05,7.745e-05,-1.7e-05
2.70197244,0.001413298,-0.00014916499999999999,6.235e-05,7.58e-05,4.8e-05,9.23e-05,-6.549999999999999e-05,7.649999999999999e-05,-1.555e-05
2.702702703,0.0014185575,-0.0001520275,6.445e-05,7.8e-05,4.815e-05,9.365e-05,-6.615000000000001e-05,7.555e-05,-1.45e-05
2.70343336,0.0014233325,-0.0001541345,6.59e-05,7.935e-05,4.8299999999999995e-05,9.439999999999999e-05,-6.64e-05,7.485e-05,-1.3749999999999999e-05
2.704164413,0.0014290589999999999,-0.0001534355,6.52e-05,7.869999999999999e-05,4.855e-05,9.425e-05,-6.649999999999999e-05,7.58e-05,-1.4449999999999999e-05
2.704895862,0.001429516,-0.0001541725,6.58e-05,7.94e-05,4.845e-05,9.485e-05,-6.685e-05,7.585e-05,-1.42e-05
2.705627706,0.001437827,-0.00015299649999999998,6.47e-05,7.825e-05,4.8899999999999996e-05,9.444999999999999e-05,-6.68e-05,7.69e-05,-1.5100000000000001e-05
2.706359946,0.0014397799999999999,-0.00015448399999999998,6.525e-05,7.96e-05,4.88e-05,9.5e-05,-6.745e-05,7.7e-05,-1.465e-05
2.707092583,0.0014453460000000001,-0.00015324050000000002,6.41e-05,7.84e-05,4.895e-05,9.48e-05,-6.75e-05,7.755e-05,-1.56e-05
2.707825616,0.001448314,-0.000153089,6.390000000000001e-05,7.75e-05,4.895e-05,9.485e-05,-6.76e-05,7.86e-05,-1.61e-05
2.708559047,0.0014570715,-0.000152325,6.295000000000001e-05,7.675e-05,4.955e-05,9.434999999999999e-05,-6.720000000000001e-05,7.94e-05,-1.705e-05
2.709292875,0.0014658865,-0.0001510165,6.09e-05,7.539999999999999e-05,4.9999999999999996e-05,9.345e-05,-6.71e-05,8.07e-05,-1.77e-05
2.7100271,0.0014676795,-0.00015209149999999999,6.195e-05,7.63e-05,4.97e-05,9.465e-05,-6.74e-05,8.03e-05,-1.7e-05
2.710761724,0.001474165,-0.00015180549999999998,6.12e-05,7.62e-05,5.04e-05,9.39e-05,-6.67e-05,8.03e-05,-1.77e-05
2.711496746,0.001479826,-0.000151655,6.12e-05,7.62e-05,5.03e-05,9.449999999999999e-05,-6.8e-05,8.16e-05,-1.77e-05
2.712232167,0.0014803155,-0.00015429149999999998,6.39e-05,7.75e-05,5.03e-05,9.65e-05,-6.8e-05,8.02e-05,-1.7e-05
2.712967987,0.001478901,-0.000157605,6.725000000000001e-05,8.085e-05,4.96e-05,9.78e-05,-6.93e-05,7.950000000000001e-05,-1.56e-05
2.713704206,0.001486925,-0.00015819800000000002,6.65e-05,8.08e-05,5.02e-05,9.78e-05,-6.93e-05,8.01e-05,-1.56e-05
2.714440825,0.0014897145,-0.000160148,6.855e-05,8.28e-05,5.0900000000000004e-05,9.91e-05,-6.989999999999999e-05,7.94e-05,-1.49e-05
2.715177844,0.0014979265,-0.0001620955,6.92e-05,8.34e-05,5.085e-05,9.968849999999999e-05,-6.985e-05,7.935e-05,-1.49e-05
2.715915263,0.0015008414999999999,-0.00016268549999999999,6.98e-05,8.475e-05,5.085e-05,9.96615e-05,-6.98e-05,7.93e-05,-1.425e-05
2.716653083,0.0015047685,-0.00016191950000000001,6.91e-05,8.27e-05,5.15e-05,9.9584e-05,-7.05e-05,7.99e-05,-1.56e-05
2.717391304,0.001513431,-0.000157769,6.5e-05,7.99e-05,5.15e-05,9.82e-05,-6.975e-05,8.26e-05,-1.76e-05
2.718129927,0.0015188345,-0.0001590365,6.63e-05,7.99e-05,5.14e-05,9.88e-05,-7.04e-05,8.26e-05,-1.76e-05
2.718868951,0.0015203765,-0.00015962650000000001,6.695e-05,8.12e-05,5.14e-05,9.94525e-05,-7.03e-05,8.25e-05,-1.69e-05
2.719608376,0.0015307715,-0.000158864,6.49e-05,7.98e-05,5.27e-05,9.87e-05,-7.03e-05,8.38e-05,-1.825e-05
2.720348205,0.001539601,-0.00015742650000000001,6.35e-05,7.769999999999999e-05,5.27e-05,9.795e-05,-6.96e-05,8.444999999999999e-05,-1.89e-05
2.721088435,0.001544301,-0.00015801550000000002,6.35e-05,7.83e-05,5.27e-05,9.86e-05,-7.02e-05,8.51e-05,-1.89e-05
2.721829069,0.001545215,-0.0001599545,6.544999999999999e-05,8.03e-05,5.26e-05,9.99e-05,-7.085e-05,8.435e-05,-1.82e-05
2.722570106,0.0015438345,-0.0001625655,6.75e-05,8.23e-05,5.26e-05,0.000101182,-7.15e-05,8.36e-05,-1.75e-05
2.723311547,0.0015527025000000002,-0.000161803,6.675e-05,8.155e-05,5.26e-05,0.0001004635,-7.15e-05,8.425e-05,-1.75e-05
2.724053391,0.001563918,-0.0001603675,6.47e-05,7.95e-05,5.39e-05,9.97e-05,-7.075e-05,8.554999999999999e-05,-1.89e-05
2.72479564,0.0015669045,-0.00016162700000000002,6.6e-05,8.08e-05,5.39e-05,0.0001003585,-7.14e-05,8.62e-05,-1.89e-05
2.725538294,0.001572243,-0.000161539,6.6e-05,8.08e-05,5.38e-05,0.000100962,-7.2e-05,8.62e-05,-1.95e-05
2.726281352,0.0015717225,-0.0001648145,6.86e-05,8.34e-05,5.3150000000000004e-05,0.000102252,-7.27e-05,8.545e-05,-1.75e-05
2.727024816,0.0015726135,-0.0001694305,7.195e-05,8.74e-05,5.31e-05,0.00010421350000000001,-7.4e-05,8.405e-05,-1.61e-05
2.727768685,0.0015784755,-0.00017068200000000002,7.324999999999999e-05,8.805e-05,5.31e-05,0.000104829,-7.39e-05,8.400000000000001e-05,-1.545e-05
2.72851296,0.0015883605,-0.000172604,7.39e-05,8.935e-05,5.37e-05,0.000105443,-7.39e-05,8.33e-05,-1.48e-05
2.729257642,0.0016002475000000001,-0.000175195,7.52e-05,8.99e-05,5.435e-05,0.000106057,-7.38e-05,8.19e-05,-1.48e-05
2.73000273,0.0016033994999999999,-0.000175099,7.51e-05,8.99e-05,5.435e-05,0.000105999,-7.445e-05,8.25e-05,-1.48e-05
2.730748225,0.0016065475,-0.00017500350000000003,7.51e-05,8.98e-05,5.4300000000000005e-05,0.0001066115,-7.445e-05,8.38e-05,-1.545e-05
2.731494127,0.0016103609999999998,-0.0001755785,7.51e-05,9.045e-05,5.5e-05,0.00010655300000000001,-7.51e-05,8.375e-05,-1.47e-05
