lambda_um,PC1_plus,PC2_plus,PC3_plus,PC4_plus,PC5_plus,PC6_plus,PC7_plus,PC8_plus,PC9_plus,PC1_minus,PC2_minus,PC3_minus,PC4_minus,PC5_minus,PC6_minus,PC7_minus,PC8_minus,PC9_minus
2.56016385,0.000760248,-7.51E-05,3.13E-05,3.83E-05,2.47E-05,4.70E-05,-3.33E-05,3.95E-05,-8.24E-06,-0.000686252,7.60E-05,-3.11E-05,-3.80E-05,-2.46E-05,-4.67E-05,3.34E-05,-3.92E-05,8.39E-06
2.560819462,0.000762909,-7.52E-05,3.14E-05,3.83E-05,2.49E-05,4.71E-05,-3.32E-05,3.98E-05,-8.39E-06,-0.000688493,7.61E-05,-3.11E-05,-3.80E-05,-2.46E-05,-4.67E-05,3.35E-05,-3.93E-05,8.54E-06
2.56147541,0.000767548,-7.47E-05,3.06E-05,3.76E-05,2.51E-05,4.69E-05,-3.32E-05,4.02E-05,-8.84E-06,-0.000692713,7.56E-05,-3.05E-05,-3.73E-05,-2.48E-05,-4.65E-05,3.34E-05,-3.98E-05,8.84E-06
2.562131694,0.000766545,-7.60E-05,3.18E-05,3.88E-05,2.48E-05,4.75E-05,-3.37E-05,3.98E-05,-8.23E-06,-0.000691597,7.69E-05,-3.17E-05,-3.87E-05,-2.47E-05,-4.72E-05,3.38E-05,-3.96E-05,8.23E-06
2.562788314,0.000772243,-7.54E-05,3.08E-05,3.79E-05,2.51E-05,4.72E-05,-3.35E-05,4.03E-05,-8.98E-06,-0.000697485,7.60E-05,-3.08E-05,-3.78E-05,-2.51E-05,-4.69E-05,3.35E-05,-4.02E-05,8.83E-06
2.56344527,0.000770629,-7.72E-05,3.26E-05,3.96E-05,2.48E-05,4.82E-05,-3.41E-05,3.97E-05,-8.07E-06,-0.000695758,7.79E-05,-3.24E-05,-3.94E-05,-2.48E-05,-4.79E-05,3.42E-05,-3.96E-05,8.07E-06
2.564102564,0.000774189,-7.71E-05,3.25E-05,3.95E-05,2.51E-05,4.82E-05,-3.41E-05,4.02E-05,-8.21E-06,-0.000698747,7.80E-05,-3.22E-05,-3.92E-05,-2.49E-05,-4.79E-05,3.42E-05,-3.99E-05,8.21E-06
2.564760195,0.000779417,-7.65E-05,3.16E-05,3.86E-05,2.54E-05,4.79E-05,-3.39E-05,4.06E-05,-8.67E-06,-0.000703558,7.72E-05,-3.13E-05,-3.85E-05,-2.52E-05,-4.74E-05,3.41E-05,-4.03E-05,8.82E-06
2.565418163,0.000780385,-7.75E-05,3.25E-05,3.97E-05,2.54E-05,4.85E-05,-3.42E-05,4.04E-05,-8.36E-06,-0.000704565,7.84E-05,-3.22E-05,-3.94E-05,-2.52E-05,-4.80E-05,3.43E-05,-4.01E-05,8.36E-06
2.566076469,0.000781655,-8.05E-05,3.48E-05,4.19E-05,2.52E-05,4.97E-05,-3.48E-05,3.92E-05,-6.99E-06,-0.000707848,8.14E-05,-3.46E-05,-4.16E-05,-2.52E-05,-4.94E-05,3.49E-05,-3.89E-05,7.14E-06
2.566735113,0.000789147,-8.17E-05,3.52E-05,4.25E-05,2.58E-05,4.99E-05,-3.46E-05,3.86E-05,-6.68E-06,-0.000715985,8.26E-05,-3.51E-05,-4.22E-05,-2.57E-05,-4.96E-05,3.46E-05,-3.83E-05,6.68E-06
2.567394095,0.000788893,-8.13E-05,3.50E-05,4.23E-05,2.56E-05,5.01E-05,-3.49E-05,3.91E-05,-6.98E-06,-0.000714707,8.22E-05,-3.49E-05,-4.20E-05,-2.55E-05,-4.98E-05,3.50E-05,-3.90E-05,6.98E-06
2.568053416,0.00078955,-7.93E-05,3.35E-05,4.08E-05,2.55E-05,4.94E-05,-3.49E-05,4.05E-05,-8.04E-06,-0.00071343,8.01E-05,-3.35E-05,-4.06E-05,-2.55E-05,-4.91E-05,3.50E-05,-4.03E-05,8.04E-06
2.568713075,0.000791872,-7.96E-05,3.39E-05,4.11E-05,2.56E-05,4.97E-05,-3.50E-05,4.08E-05,-8.03E-06,-0.000715186,8.06E-05,-3.35E-05,-4.06E-05,-2.55E-05,-4.93E-05,3.53E-05,-4.05E-05,8.18E-06
2.569373073,0.000796464,-7.86E-05,3.26E-05,3.98E-05,2.58E-05,4.91E-05,-3.48E-05,4.14E-05,-8.79E-06,-0.000719363,7.94E-05,-3.26E-05,-3.97E-05,-2.58E-05,-4.89E-05,3.48E-05,-4.12E-05,8.79E-06
2.57003341,0.000801051,-7.84E-05,3.24E-05,3.97E-05,2.62E-05,4.92E-05,-3.47E-05,4.18E-05,-8.93E-06,-0.000723081,7.93E-05,-3.21E-05,-3.94E-05,-2.59E-05,-4.88E-05,3.50E-05,-4.15E-05,9.08E-06
2.570694087,0.000798672,-8.10E-05,3.47E-05,4.19E-05,2.57E-05,5.04E-05,-3.56E-05,4.09E-05,-7.87E-06,-0.000721801,8.17E-05,-3.43E-05,-4.16E-05,-2.57E-05,-5.01E-05,3.56E-05,-4.07E-05,7.87E-06
2.571355104,0.000802345,-8.26E-05,3.58E-05,4.31E-05,2.60E-05,5.11E-05,-3.57E-05,4.02E-05,-7.26E-06,-0.000726572,8.36E-05,-3.55E-05,-4.28E-05,-2.59E-05,-5.07E-05,3.58E-05,-3.99E-05,7.26E-06
2.572016461,0.000804502,-8.27E-05,3.58E-05,4.31E-05,2.60E-05,5.12E-05,-3.58E-05,4.05E-05,-7.41E-06,-0.000728315,8.36E-05,-3.55E-05,-4.28E-05,-2.58E-05,-5.08E-05,3.60E-05,-4.02E-05,7.41E-06
2.572678158,0.00080711,-8.13E-05,3.46E-05,4.19E-05,2.60E-05,5.06E-05,-3.58E-05,4.15E-05,-8.16E-06,-0.0007293,8.22E-05,-3.44E-05,-4.17E-05,-2.60E-05,-5.03E-05,3.58E-05,-4.12E-05,8.16E-06
2.573340196,0.000814246,-7.93E-05,3.25E-05,3.99E-05,2.66E-05,4.97E-05,-3.53E-05,4.26E-05,-9.51E-06,-0.000735721,8.02E-05,-3.23E-05,-3.97E-05,-2.66E-05,-4.94E-05,3.53E-05,-4.24E-05,9.36E-06
2.574002574,0.000814129,-8.07E-05,3.38E-05,4.12E-05,2.64E-05,5.06E-05,-3.58E-05,4.23E-05,-8.75E-06,-0.000735191,8.17E-05,-3.37E-05,-4.09E-05,-2.63E-05,-5.01E-05,3.59E-05,-4.20E-05,8.75E-06
2.574665294,0.000815067,-8.18E-05,3.45E-05,4.19E-05,2.62E-05,5.10E-05,-3.61E-05,4.21E-05,-8.45E-06,-0.000736321,8.25E-05,-3.44E-05,-4.18E-05,-2.62E-05,-5.07E-05,3.62E-05,-4.19E-05,8.45E-06
2.575328354,0.000818719,-8.19E-05,3.47E-05,4.21E-05,2.65E-05,5.13E-05,-3.60E-05,4.22E-05,-8.44E-06,-0.000739711,8.29E-05,-3.44E-05,-4.18E-05,-2.64E-05,-5.08E-05,3.63E-05,-4.19E-05,8.59E-06
2.575991757,0.000819653,-8.29E-05,3.56E-05,4.29E-05,2.65E-05,5.17E-05,-3.63E-05,4.20E-05,-7.99E-06,-0.000740687,8.39E-05,-3.53E-05,-4.26E-05,-2.62E-05,-5.12E-05,3.66E-05,-4.17E-05,8.29E-06
2.576655501,0.000826461,-8.12E-05,3.36E-05,4.11E-05,2.68E-05,5.09E-05,-3.60E-05,4.31E-05,-9.19E-06,-0.000746631,8.21E-05,-3.34E-05,-4.10E-05,-2.68E-05,-5.06E-05,3.61E-05,-4.28E-05,9.19E-06
2.577319588,0.0008301,-8.11E-05,3.33E-05,4.08E-05,2.69E-05,5.07E-05,-3.60E-05,4.34E-05,-9.63E-06,-0.000750161,8.19E-05,-3.31E-05,-4.06E-05,-2.69E-05,-5.04E-05,3.61E-05,-4.32E-05,9.48E-06
2.577984016,0.000828318,-8.43E-05,3.60E-05,4.35E-05,2.66E-05,5.22E-05,-3.69E-05,4.23E-05,-8.13E-06,-0.000749022,8.50E-05,-3.60E-05,-4.33E-05,-2.66E-05,-5.21E-05,3.69E-05,-4.21E-05,7.97E-06
2.578648788,0.000832252,-8.57E-05,3.71E-05,4.48E-05,2.69E-05,5.31E-05,-3.70E-05,4.17E-05,-7.37E-06,-0.00075405,8.68E-05,-3.70E-05,-4.45E-05,-2.68E-05,-5.26E-05,3.71E-05,-4.14E-05,7.52E-06
2.579313903,0.000834829,-8.58E-05,3.70E-05,4.45E-05,2.69E-05,5.29E-05,-3.71E-05,4.19E-05,-7.67E-06,-0.000756066,8.66E-05,-3.68E-05,-4.45E-05,-2.69E-05,-5.28E-05,3.71E-05,-4.18E-05,7.67E-06
2.57997936,0.000835901,-8.56E-05,3.70E-05,4.46E-05,2.69E-05,5.32E-05,-3.73E-05,4.24E-05,-7.81E-06,-0.000756427,8.65E-05,-3.68E-05,-4.43E-05,-2.69E-05,-5.27E-05,3.74E-05,-4.22E-05,7.81E-06
2.580645161,0.000840725,-8.41E-05,3.56E-05,4.32E-05,2.72E-05,5.26E-05,-3.71E-05,4.34E-05,-8.71E-06,-0.00075964,8.50E-05,-3.53E-05,-4.29E-05,-2.70E-05,-5.21E-05,3.72E-05,-4.31E-05,8.86E-06
2.581311306,0.000846744,-8.27E-05,3.41E-05,4.17E-05,2.76E-05,5.19E-05,-3.68E-05,4.43E-05,-9.61E-06,-0.000765252,8.36E-05,-3.38E-05,-4.14E-05,-2.75E-05,-5.15E-05,3.69E-05,-4.40E-05,9.76E-06
2.581977795,0.000845107,-8.49E-05,3.62E-05,4.38E-05,2.73E-05,5.31E-05,-3.74E-05,4.37E-05,-8.55E-06,-0.000763507,8.60E-05,-3.59E-05,-4.35E-05,-2.72E-05,-5.27E-05,3.77E-05,-4.32E-05,8.70E-06
2.582644628,0.00084737,-8.55E-05,3.63E-05,4.39E-05,2.73E-05,5.32E-05,-3.76E-05,4.36E-05,-8.70E-06,-0.000765661,8.62E-05,-3.61E-05,-4.38E-05,-2.73E-05,-5.29E-05,3.78E-05,-4.35E-05,8.55E-06
2.583311806,0.000853975,-8.41E-05,3.48E-05,4.26E-05,2.77E-05,5.26E-05,-3.73E-05,4.45E-05,-9.59E-06,-0.000771859,8.48E-05,-3.46E-05,-4.24E-05,-2.77E-05,-5.23E-05,3.73E-05,-4.44E-05,9.59E-06
2.583979328,0.000858027,-8.33E-05,3.40E-05,4.18E-05,2.82E-05,5.23E-05,-3.70E-05,4.51E-05,-1.00E-05,-0.000776402,8.43E-05,-3.38E-05,-4.16E-05,-2.79E-05,-5.20E-05,3.73E-05,-4.48E-05,1.00E-05
2.584647196,0.000860427,-8.41E-05,3.46E-05,4.25E-05,2.80E-05,5.27E-05,-3.73E-05,4.51E-05,-9.73E-06,-0.000777498,8.50E-05,-3.44E-05,-4.22E-05,-2.78E-05,-5.24E-05,3.76E-05,-4.46E-05,9.88E-06
2.585315408,0.000858786,-8.63E-05,3.65E-05,4.44E-05,2.77E-05,5.39E-05,-3.82E-05,4.43E-05,-8.83E-06,-0.000776049,8.72E-05,-3.65E-05,-4.41E-05,-2.77E-05,-5.36E-05,3.82E-05,-4.41E-05,8.83E-06
2.585983967,0.000860585,-8.72E-05,3.72E-05,4.50E-05,2.77E-05,5.43E-05,-3.84E-05,4.41E-05,-8.67E-06,-0.000777891,8.79E-05,-3.71E-05,-4.49E-05,-2.77E-05,-5.40E-05,3.84E-05,-4.41E-05,8.52E-06
2.586652871,0.000867613,-8.56E-05,3.56E-05,4.35E-05,2.81E-05,5.37E-05,-3.80E-05,4.51E-05,-9.57E-06,-0.000784065,8.65E-05,-3.54E-05,-4.33E-05,-2.81E-05,-5.32E-05,3.81E-05,-4.48E-05,9.57E-06
2.587322122,0.000872691,-8.48E-05,3.47E-05,4.26E-05,2.85E-05,5.32E-05,-3.78E-05,4.57E-05,-1.02E-05,-0.000788888,8.57E-05,-3.45E-05,-4.24E-05,-2.84E-05,-5.29E-05,3.79E-05,-4.56E-05,1.02E-05
2.587991718,0.000873285,-8.60E-05,3.58E-05,4.37E-05,2.84E-05,5.39E-05,-3.81E-05,4.55E-05,-9.56E-06,-0.000789077,8.70E-05,-3.55E-05,-4.34E-05,-2.82E-05,-5.35E-05,3.84E-05,-4.52E-05,9.70E-06
2.588661662,0.000875071,-8.69E-05,3.64E-05,4.45E-05,2.84E-05,5.43E-05,-3.85E-05,4.54E-05,-9.40E-06,-0.000790758,8.79E-05,-3.63E-05,-4.42E-05,-2.82E-05,-5.40E-05,3.86E-05,-4.52E-05,9.40E-06
2.589331952,0.000880137,-8.62E-05,3.56E-05,4.37E-05,2.88E-05,5.41E-05,-3.82E-05,4.61E-05,-9.84E-06,-0.000795419,8.73E-05,-3.53E-05,-4.33E-05,-2.85E-05,-5.35E-05,3.85E-05,-4.56E-05,9.99E-06
2.59000259,0.000879532,-8.83E-05,3.74E-05,4.53E-05,2.85E-05,5.50E-05,-3.89E-05,4.53E-05,-9.09E-06,-0.000795157,8.91E-05,-3.71E-05,-4.52E-05,-2.83E-05,-5.47E-05,3.91E-05,-4.52E-05,9.09E-06
2.590673575,0.000880417,-9.00E-05,3.87E-05,4.68E-05,2.83E-05,5.59E-05,-3.93E-05,4.48E-05,-8.34E-06,-0.000796682,9.09E-05,-3.86E-05,-4.65E-05,-2.83E-05,-5.56E-05,3.95E-05,-4.47E-05,8.34E-06
2.591344908,0.000883386,-8.96E-05,3.84E-05,4.65E-05,2.84E-05,5.58E-05,-3.93E-05,4.53E-05,-8.64E-06,-0.0007988,9.07E-05,-3.83E-05,-4.62E-05,-2.83E-05,-5.55E-05,3.96E-05,-4.51E-05,8.79E-06
2.592016589,0.00088784,-8.90E-05,3.78E-05,4.58E-05,2.87E-05,5.57E-05,-3.93E-05,4.58E-05,-9.08E-06,-0.000802405,9.00E-05,-3.75E-05,-4.55E-05,-2.86E-05,-5.52E-05,3.94E-05,-4.55E-05,9.23E-06
2.592688618,0.00089467,-8.78E-05,3.61E-05,4.43E-05,2.90E-05,5.49E-05,-3.90E-05,4.67E-05,-1.01E-05,-0.000808981,8.87E-05,-3.60E-05,-4.42E-05,-2.90E-05,-5.46E-05,3.91E-05,-4.66E-05,1.01E-05
2.593360996,0.000895841,-8.85E-05,3.69E-05,4.51E-05,2.90E-05,5.55E-05,-3.93E-05,4.67E-05,-9.81E-06,-0.000809603,8.94E-05,-3.66E-05,-4.48E-05,-2.90E-05,-5.50E-05,3.94E-05,-4.64E-05,9.81E-06
2.594033722,0.000901321,-8.80E-05,3.60E-05,4.41E-05,2.94E-05,5.50E-05,-3.91E-05,4.71E-05,-1.04E-05,-0.000814979,8.87E-05,-3.58E-05,-4.40E-05,-2.93E-05,-5.48E-05,3.92E-05,-4.70E-05,1.04E-05
2.594706798,0.000905755,-8.75E-05,3.55E-05,4.38E-05,2.97E-05,5.50E-05,-3.91E-05,4.77E-05,-1.07E-05,-0.00081916,8.85E-05,-3.54E-05,-4.35E-05,-2.96E-05,-5.47E-05,3.92E-05,-4.74E-05,1.08E-05
2.595380223,0.000907957,-8.82E-05,3.59E-05,4.42E-05,2.97E-05,5.52E-05,-3.92E-05,4.77E-05,-1.07E-05,-0.000821111,8.91E-05,-3.58E-05,-4.39E-05,-2.95E-05,-5.49E-05,3.93E-05,-4.74E-05,1.07E-05
2.596053998,0.000911344,-8.83E-05,3.59E-05,4.42E-05,2.98E-05,5.53E-05,-3.93E-05,4.78E-05,-1.08E-05,-0.000824246,8.92E-05,-3.58E-05,-4.39E-05,-2.97E-05,-5.50E-05,3.95E-05,-4.76E-05,1.08E-05
2.596728123,0.000911464,-8.97E-05,3.74E-05,4.57E-05,2.97E-05,5.64E-05,-3.97E-05,4.76E-05,-1.01E-05,-0.000823818,9.08E-05,-3.71E-05,-4.52E-05,-2.94E-05,-5.58E-05,4.00E-05,-4.72E-05,1.02E-05
2.597402597,0.000913659,-9.06E-05,3.78E-05,4.61E-05,2.96E-05,5.66E-05,-4.00E-05,4.76E-05,-9.93E-06,-0.00082591,9.15E-05,-3.76E-05,-4.58E-05,-2.95E-05,-5.62E-05,4.03E-05,-4.73E-05,9.93E-06
2.598077423,0.00091511,-9.10E-05,3.84E-05,4.67E-05,2.96E-05,5.70E-05,-4.03E-05,4.76E-05,-9.63E-06,-0.000826814,9.21E-05,-3.81E-05,-4.62E-05,-2.93E-05,-5.66E-05,4.06E-05,-4.71E-05,9.78E-06
2.598752599,0.000916412,-9.39E-05,4.07E-05,4.90E-05,2.96E-05,5.83E-05,-4.09E-05,4.65E-05,-8.44E-06,-0.00082979,9.51E-05,-4.03E-05,-4.86E-05,-2.93E-05,-5.79E-05,4.12E-05,-4.62E-05,8.59E-06
2.599428126,0.000919339,-9.44E-05,4.07E-05,4.90E-05,2.96E-05,5.85E-05,-4.11E-05,4.66E-05,-8.58E-06,-0.000832911,9.53E-05,-4.06E-05,-4.88E-05,-2.96E-05,-5.82E-05,4.11E-05,-4.65E-05,8.58E-06
2.600104004,0.000923003,-9.39E-05,4.04E-05,4.88E-05,2.99E-05,5.84E-05,-4.10E-05,4.72E-05,-8.88E-06,-0.000835436,9.51E-05,-4.01E-05,-4.84E-05,-2.96E-05,-5.80E-05,4.13E-05,-4.67E-05,9.02E-06
2.600780234,0.000926958,-9.31E-05,3.95E-05,4.79E-05,3.00E-05,5.81E-05,-4.10E-05,4.78E-05,-9.61E-06,-0.000838402,9.40E-05,-3.92E-05,-4.76E-05,-2.99E-05,-5.77E-05,4.11E-05,-4.76E-05,9.61E-06
2.601456816,0.000933569,-9.16E-05,3.77E-05,4.62E-05,3.03E-05,5.73E-05,-4.06E-05,4.88E-05,-1.06E-05,-0.000844468,9.25E-05,-3.77E-05,-4.61E-05,-3.03E-05,-5.70E-05,4.08E-05,-4.86E-05,1.05E-05
2.60213375,0.000933822,-9.30E-05,3.91E-05,4.76E-05,3.03E-05,5.82E-05,-4.12E-05,4.84E-05,-9.89E-06,-0.000844324,9.41E-05,-3.88E-05,-4.74E-05,-3.01E-05,-5.77E-05,4.14E-05,-4.81E-05,9.89E-06
2.602811036,0.000935993,-9.36E-05,3.94E-05,4.80E-05,3.01E-05,5.85E-05,-4.13E-05,4.84E-05,-9.89E-06,-0.000846394,9.45E-05,-3.93E-05,-4.78E-05,-3.01E-05,-5.82E-05,4.15E-05,-4.83E-05,9.74E-06
2.603488675,0.000943325,-9.22E-05,3.78E-05,4.65E-05,3.07E-05,5.77E-05,-4.10E-05,4.93E-05,-1.08E-05,-0.00085333,9.31E-05,-3.78E-05,-4.63E-05,-3.07E-05,-5.74E-05,4.12E-05,-4.91E-05,1.08E-05
2.604166667,0.000946373,-9.26E-05,3.79E-05,4.66E-05,3.08E-05,5.80E-05,-4.11E-05,4.94E-05,-1.09E-05,-0.000856277,9.33E-05,-3.79E-05,-4.64E-05,-3.08E-05,-5.77E-05,4.11E-05,-4.93E-05,1.08E-05
2.604845012,0.000948975,-9.30E-05,3.83E-05,4.70E-05,3.09E-05,5.82E-05,-4.13E-05,4.97E-05,-1.08E-05,-0.000858189,9.40E-05,-3.82E-05,-4.67E-05,-3.08E-05,-5.78E-05,4.16E-05,-4.94E-05,1.08E-05
2.60552371,0.000954225,-9.24E-05,3.74E-05,4.61E-05,3.12E-05,5.79E-05,-4.12E-05,5.01E-05,-1.13E-05,-0.000863487,9.32E-05,-3.74E-05,-4.61E-05,-3.11E-05,-5.76E-05,4.12E-05,-4.99E-05,1.12E-05
2.606202763,0.000955348,-9.36E-05,3.86E-05,4.73E-05,3.11E-05,5.86E-05,-4.15E-05,4.99E-05,-1.09E-05,-0.000864215,9.45E-05,-3.84E-05,-4.70E-05,-3.11E-05,-5.83E-05,4.18E-05,-4.96E-05,1.09E-05
2.606882169,0.00095691,-9.43E-05,3.91E-05,4.78E-05,3.10E-05,5.90E-05,-4.19E-05,4.99E-05,-1.07E-05,-0.000865383,9.52E-05,-3.90E-05,-4.77E-05,-3.10E-05,-5.87E-05,4.19E-05,-4.97E-05,1.06E-05
2.60756193,0.000962735,-9.37E-05,3.84E-05,4.72E-05,3.15E-05,5.88E-05,-4.16E-05,5.04E-05,-1.12E-05,-0.000870962,9.47E-05,-3.81E-05,-4.68E-05,-3.13E-05,-5.84E-05,4.19E-05,-5.02E-05,1.12E-05
2.608242045,0.000961792,-9.58E-05,4.01E-05,4.89E-05,3.10E-05,5.98E-05,-4.23E-05,4.98E-05,-1.03E-05,-0.00086992,9.67E-05,-4.00E-05,-4.88E-05,-3.10E-05,-5.95E-05,4.25E-05,-4.97E-05,1.03E-05
2.608922515,0.000963494,-9.67E-05,4.08E-05,4.97E-05,3.10E-05,6.04E-05,-4.28E-05,4.98E-05,-9.99E-06,-0.000871376,9.76E-05,-4.07E-05,-4.94E-05,-3.10E-05,-5.99E-05,4.28E-05,-4.97E-05,9.99E-06
2.60960334,0.000972242,-9.54E-05,3.94E-05,4.83E-05,3.17E-05,5.98E-05,-4.23E-05,5.07E-05,-1.09E-05,-0.000879291,9.65E-05,-3.92E-05,-4.80E-05,-3.16E-05,-5.93E-05,4.24E-05,-5.04E-05,1.10E-05
2.610284521,0.000972175,-9.66E-05,4.05E-05,4.95E-05,3.16E-05,6.05E-05,-4.27E-05,5.05E-05,-1.04E-05,-0.00087942,9.77E-05,-4.02E-05,-4.90E-05,-3.13E-05,-5.99E-05,4.30E-05,-5.00E-05,1.06E-05
2.610966057,0.000971668,-9.87E-05,4.24E-05,5.12E-05,3.12E-05,6.15E-05,-4.34E-05,4.99E-05,-9.53E-06,-0.000879401,9.97E-05,-4.21E-05,-5.09E-05,-3.12E-05,-6.12E-05,4.36E-05,-4.96E-05,9.53E-06
2.61164795,0.000975559,-9.93E-05,4.27E-05,5.15E-05,3.15E-05,6.17E-05,-4.34E-05,4.98E-05,-9.38E-06,-0.00088334,0.000100283,-4.24E-05,-5.12E-05,-3.14E-05,-6.13E-05,4.37E-05,-4.96E-05,9.53E-06
2.612330199,0.000981057,-9.79E-05,4.10E-05,5.00E-05,3.17E-05,6.11E-05,-4.32E-05,5.08E-05,-1.04E-05,-0.000887714,9.88E-05,-4.10E-05,-4.98E-05,-3.17E-05,-6.08E-05,4.34E-05,-5.07E-05,1.04E-05
2.613012804,0.000986403,-9.71E-05,4.04E-05,4.94E-05,3.21E-05,6.09E-05,-4.31E-05,5.16E-05,-1.08E-05,-0.000892376,9.83E-05,-4.00E-05,-4.89E-05,-3.19E-05,-6.03E-05,4.34E-05,-5.11E-05,1.10E-05
2.613695766,0.000987937,-9.84E-05,4.14E-05,5.05E-05,3.21E-05,6.16E-05,-4.35E-05,5.12E-05,-1.04E-05,-0.000893813,9.95E-05,-4.11E-05,-5.01E-05,-3.19E-05,-6.10E-05,4.38E-05,-5.08E-05,1.05E-05
2.614379085,0.000988445,-9.98E-05,4.26E-05,5.15E-05,3.19E-05,6.23E-05,-4.39E-05,5.09E-05,-9.95E-06,-0.00089437,0.000100805,-4.23E-05,-5.12E-05,-3.17E-05,-6.19E-05,4.42E-05,-5.06E-05,9.95E-06
2.615062762,0.00099407,-9.91E-05,4.18E-05,5.09E-05,3.22E-05,6.20E-05,-4.37E-05,5.15E-05,-1.05E-05,-0.000899459,0.000100314,-4.15E-05,-5.04E-05,-3.20E-05,-6.16E-05,4.40E-05,-5.12E-05,1.05E-05
2.615746796,0.000998958,-9.87E-05,4.11E-05,5.01E-05,3.24E-05,6.18E-05,-4.37E-05,5.20E-05,-1.10E-05,-0.000903812,9.98E-05,-4.08E-05,-4.98E-05,-3.23E-05,-6.12E-05,4.40E-05,-5.17E-05,1.11E-05
2.616431188,0.001002818,-9.79E-05,4.02E-05,4.94E-05,3.26E-05,6.14E-05,-4.37E-05,5.26E-05,-1.15E-05,-0.000909328,9.89E-05,-4.00E-05,-4.91E-05,-3.26E-05,-6.11E-05,4.38E-05,-5.23E-05,1.15E-05
2.617115938,0.001008425,-9.80E-05,4.02E-05,4.93E-05,3.30E-05,6.16E-05,-4.35E-05,5.30E-05,-1.17E-05,-0.000912649,9.91E-05,-3.97E-05,-4.89E-05,-3.27E-05,-6.10E-05,4.39E-05,-5.26E-05,1.18E-05
2.617801047,0.001010378,-9.89E-05,4.07E-05,4.99E-05,3.30E-05,6.20E-05,-4.39E-05,5.28E-05,-1.15E-05,-0.000914506,1.00E-04,-4.04E-05,-4.96E-05,-3.28E-05,-6.16E-05,4.42E-05,-5.25E-05,1.15E-05
2.618486515,0.001011161,-0.000100197,4.17E-05,5.09E-05,3.28E-05,6.26E-05,-4.43E-05,5.27E-05,-1.11E-05,-0.000915048,0.000101072,-4.16E-05,-5.08E-05,-3.27E-05,-6.23E-05,4.45E-05,-5.24E-05,1.09E-05
2.619172342,0.001013839,-0.000100582,4.21E-05,5.13E-05,3.28E-05,6.30E-05,-4.46E-05,5.28E-05,-1.09E-05,-0.000917193,0.000101748,-4.18E-05,-5.10E-05,-3.27E-05,-6.25E-05,4.48E-05,-5.25E-05,1.11E-05
2.619858528,0.001019573,-0.000100092,4.14E-05,5.07E-05,3.32E-05,6.28E-05,-4.44E-05,5.33E-05,-1.14E-05,-0.000922686,0.000101258,-4.11E-05,-5.04E-05,-3.31E-05,-6.22E-05,4.47E-05,-5.29E-05,1.15E-05
2.620545073,0.001025446,-9.93E-05,4.03E-05,4.97E-05,3.35E-05,6.23E-05,-4.43E-05,5.39E-05,-1.22E-05,-0.000928464,0.000100331,-4.02E-05,-4.95E-05,-3.35E-05,-6.19E-05,4.44E-05,-5.36E-05,1.22E-05
2.621231979,0.001025345,-0.000101152,4.21E-05,5.15E-05,3.33E-05,6.35E-05,-4.48E-05,5.36E-05,-1.12E-05,-0.000927977,0.000102316,-4.18E-05,-5.11E-05,-3.32E-05,-6.29E-05,4.51E-05,-5.31E-05,1.14E-05
2.621919245,0.001024662,-0.000103426,4.41E-05,5.34E-05,3.30E-05,6.44E-05,-4.55E-05,5.28E-05,-1.03E-05,-0.000927491,0.000104445,-4.38E-05,-5.31E-05,-3.29E-05,-6.42E-05,4.57E-05,-5.25E-05,1.03E-05
2.622606871,0.001027469,-0.000104971,4.54E-05,5.47E-05,3.31E-05,6.53E-05,-4.58E-05,5.25E-05,-9.74E-06,-0.00093093,0.00010628,-4.49E-05,-5.42E-05,-3.29E-05,-6.47E-05,4.61E-05,-5.20E-05,9.89E-06
2.623294858,0.001032016,-0.000106224,4.61E-05,5.54E-05,3.34E-05,6.58E-05,-4.61E-05,5.20E-05,-9.45E-06,-0.000936109,0.000107387,-4.58E-05,-5.51E-05,-3.31E-05,-6.52E-05,4.62E-05,-5.17E-05,9.45E-06
2.623983207,0.001035396,-0.000106749,4.62E-05,5.56E-05,3.34E-05,6.59E-05,-4.62E-05,5.21E-05,-9.44E-06,-0.00093954,0.000107766,-4.59E-05,-5.53E-05,-3.34E-05,-6.55E-05,4.63E-05,-5.18E-05,9.44E-06
2.624671916,0.001037466,-0.000106403,4.59E-05,5.53E-05,3.34E-05,6.59E-05,-4.65E-05,5.27E-05,-9.87E-06,-0.000940498,0.000107419,-4.57E-05,-5.50E-05,-3.34E-05,-6.56E-05,4.65E-05,-5.25E-05,9.73E-06
2.625360987,0.001041129,-0.000105622,4.51E-05,5.46E-05,3.35E-05,6.57E-05,-4.64E-05,5.34E-05,-1.03E-05,-0.000942906,0.000106637,-4.50E-05,-5.44E-05,-3.35E-05,-6.54E-05,4.66E-05,-5.32E-05,1.03E-05
2.62605042,0.001048702,-0.000103681,4.34E-05,5.29E-05,3.41E-05,6.50E-05,-4.58E-05,5.47E-05,-1.13E-05,-0.000949227,0.000104986,-4.29E-05,-5.25E-05,-3.38E-05,-6.44E-05,4.63E-05,-5.42E-05,1.16E-05
